"name","month","price","measure","mode","category","inflation_dynamic","inflation","short_name","picture"
"ківі","2021-10-01",74.5,"Q1",1,"фрукти",176,84,"ківі","fruits.png"
"мандарини","2021-10-01",37.05,"Q1",1,"фрукти",96.2,52,"мандарини","fruits.png"
"лимони","2021-10-01",34.65,"Q1",1,"фрукти",139,61,"лимони","fruits.png"
"цибуля ріпчаста","2021-10-01",13.9,"Q1",1,"овочі",82,99.46,"цибуля ріпчаста","vegetables.png"
"морква","2021-10-01",7.6,"Q1",1,"овочі",48,77,"морква","vegetables.png"
"картопля","2021-10-01",12.795,"Q1",1,"овочі",99.19,100.75,"картопля","vegetables.png"
"перець солодкий","2021-10-01",24.9,"Q1",1,"овочі",71,77,"перець солодкий","vegetables.png"
"буряк","2021-10-01",7.9,"Q1",1,"овочі",89,74,"буряк","vegetables.png"
"капуста білокачанна","2021-10-01",6.05,"Q1",1,"овочі",75,129,"капуста білокачанна","vegetables.png"
"баклажани","2021-10-01",32.9,"Q1",1,"овочі",66,110,"баклажани","vegetables.png"
"часник","2021-10-01",32.65,"Q1",1,"овочі",50,113,"часник","vegetables.png"
"помідори","2021-10-01",189.4,"Q1",0.25,"овочі",158,108.9,"помідори","vegetables.png"
"гриби","2021-10-01",71.625,"Q1",0.25,"овочі",102.7,97.1,"гриби","vegetables.png"
"салати","2021-10-01",151.714285714286,"Q1",1,"овочі",101.1,100,"салати","vegetables.png"
"сухофрукти","2021-10-01",156,"Q1",0.2,"сухофрукти",91.8,96.6,"сухофрукти","dried_fruits.png"
"цукати","2021-10-01",265.133333333333,"Q1",0.15,"солодощі",100,103.7,"цукати","sweets.png"
"сири плавлені","2021-10-01",196,"Q1",0.09,"молочна продукція та яйця",101,100,"сири плавлені","milk.png"
"сири розсольні","2021-10-01",178.24,"Q1",1,"молочна продукція та яйця",89,88,"сири розсольні","milk.png"
"крем-сир","2021-10-01",251.3,"Q1",0.125,"молочна продукція та яйця",100,96.7,"крем-сир","milk.png"
"молоко пастеризоване жирністю до 2,6% включно","2021-10-01",29.0333333333333,"Q1",0.9,"молочна продукція та яйця",91.4,95.5,"молоко 2.5%","milk.png"
"молоко з підвищеним вмістом жиру","2021-10-01",32.87,"Q1",0.95,"молочна продукція та яйця",100.21,103.7,"молоко 3.2%","milk.png"
"сири м’які нежирні","2021-10-01",128.657142857143,"Q1",0.2,"молочна продукція та яйця",96.8,99.26,"сири м’які нежирні","milk.png"
"сири м’які жирні","2021-10-01",136.433333333333,"Q1",0.2,"молочна продукція та яйця",97.6,99.38,"сири м’які жирні","milk.png"
"сирки та сиркова маса","2021-10-01",144.388888888889,"Q1",0.2,"молочна продукція та яйця",107,106.2,"сирки та сиркова маса","milk.png"
"сметана жирністю до 15% включно","2021-10-01",77.4710424710425,"Q1",0.35,"молочна продукція та яйця",103,105.6,"сметана 10-15%","milk.png"
"сметана з підвищеним вмістом жиру","2021-10-01",94.8,"Q1",0.35,"молочна продукція та яйця",101.3,97.2,"сметана 20%+","milk.png"
"йогурт","2021-10-01",57.9411764705882,"Q1",0.115,"молочна продукція та яйця",92.6,93.7,"йогурт","milk.png"
"морозиво","2021-10-01",172.3,"Q1",0.07,"солодощі",95.9,111,"морозиво","sweets.png"
"кефір 2.5%","2021-10-01",34.3895833333333,"Q1",0.9,"молочна продукція та яйця",103.5,99.5,"кефір 2.5%","milk.png"
"масло вершкове 73%","2021-10-01",239.5,"Q1",0.2,"молочна продукція та яйця",101.4,101.7,"масло вершкове 73%","milk.png"
"масло вершкове 82%","2021-10-01",277,"Q1",0.2,"молочна продукція та яйця",99.17,109.9,"масло вершкове 82%","milk.png"
"маргарин","2021-10-01",83.6,"Q1",0.25,"молочна продукція та яйця",100.48,98.6,"маргарин","milk.png"
"яйця","2021-10-01",36.0825,"Q1",1,"молочна продукція та яйця",104.6,100.37,"яйця 10шт.","milk.png"
"філе куряче","2021-10-01",126.7375,"Q1",1,"м’ясо",97.7,98.6,"філе куряче","meat.png"
"свинина","2021-10-01",121.95,"Q1",1,"м’ясо",103.4,103.4,"свинина","meat.png"
"свинина ребра","2021-10-01",106.95,"Q1",1,"м’ясо",94.7,82,"свинина ребра","meat.png"
"свинина гуляш","2021-10-01",109.95,"Q1",1,"м’ясо",103.8,100,"свинина гуляш","meat.png"
"субпродукти яловичні","2021-10-01",32.95,"Q1",1,"м’ясо",91.7,95.6,"субпродукти яловичні","meat.png"
"свинина фарш","2021-10-01",109.45,"Q1",1,"м’ясо",104.3,101.4,"свинина фарш","meat.png"
"субпродукти свинячі","2021-10-01",37.91,"Q1",1,"м’ясо",100.18,99.974,"субпродукти свинячі","meat.png"
"яловичина","2021-10-01",217.95,"Q1",1,"м’ясо",93.6,100,"яловичина","meat.png"
"яловичина фарш","2021-10-01",155.95,"Q1",1,"м’ясо",97.1,94.1,"яловичина фарш","meat.png"
"яловичина ребра","2021-10-01",136.95,"Q1",1,"м’ясо",100,100,"яловичина ребра","meat.png"
"вирізка свиняча","2021-10-01",172.95,"Q1",1,"м’ясо",100.29,100.44,"вирізка свиняча","meat.png"
"сало","2021-10-01",165.841666666667,"Q1",1,"м’ясо",143,152,"сало","meat.png"
"риба червона","2021-10-01",329,"Q1",1,"риба та морепродукти",92.8,94,"риба червона","fish.png"
"риба річна","2021-10-01",109.9,"Q1",1,"риба та морепродукти",159,91.7,"риба річна","fish.png"
"сосиски, сардельки вищого ґатунку","2021-10-01",174.042553191489,"Q1",1,"ковбасні вироби",97,102.1,"сосиски, сардельки в/ґ","sausage.png"
"сосиски, сардельки першого ґатунку","2021-10-01",104.54,"Q1",1,"ковбасні вироби",90.7,102.1,"сосиски, сардельки 1/ґ","sausage.png"
"ковбаси сирокопчені в/ґ","2021-10-01",375.333333333333,"Q1",1,"ковбасні вироби",95.2,99.06,"ковбаси сирокопчені в/ґ","sausage.png"
"ковбаси варені вищого ґатунку","2021-10-01",166.375,"Q1",1,"ковбасні вироби",103.3,104.6,"ковбаси варені в/ґ","sausage.png"
"ковбаси варено-копчені в/ґ","2021-10-01",230.071428571429,"Q1",1,"ковбасні вироби",103.7,102.5,"ковбаси варено-копчені в/ґ","sausage.png"
"ковбаси варені першого ґатунку","2021-10-01",106.83,"Q1",1,"ковбасні вироби",100,100.2,"ковбаси варені 1/ґ","sausage.png"
"вироби з м’яса делікатесні","2021-10-01",252.88,"Q1",1,"ковбасні вироби",99.57,102.6,"м’ясні делікатеси","sausage.png"
"оселедці","2021-10-01",149.444444444444,"Q1",0.18,"риба та морепродукти",104.3,98.1,"оселедці","fish.png"
"скумбрія копчена","2021-10-01",232.04,"Q1",1,"риба та морепродукти",112,118,"скумбрія копчена","fish.png"
"морепродукти","2021-10-01",197.15,"Q1",0.2,"риба та морепродукти",108,88,"морепродукти","fish.png"
"ікра червона","2021-10-01",1165.4375,"Q1",0.1,"риба та морепродукти",86,92,"ікра червона","fish.png"
"риба морожена","2021-10-01",71.5,"Q1",1,"риба та морепродукти",100,120,"риба морожена","fish.png"
"філе мороженої риби","2021-10-01",136.471428571429,"Q1",0.7,"риба та морепродукти",100,105.7,"філе мороженої риби","fish.png"
"броколі заморожена","2021-10-01",74.75,"Q1",0.4,"овочі заморожені",100,82,"броколі заморожена","vegetables.png"
"сіль","2021-10-01",28.12,"Q1",0.5,"соуси та спеції",100.94,100,"сіль","species.png"
"мед","2021-10-01",170.475,"Q1",0.25,"солодощі",106.7,113,"мед","sweets.png"
"крупи гречані","2021-10-01",50.2,"Q1",1,"бакалея",98.5,99.23,"крупи гречані","groceries.png"
"рис","2021-10-01",40.57,"Q1",1,"бакалея",82,98.1,"рис","groceries.png"
"крупи манні","2021-10-01",19.225,"Q1",1,"бакалея",100.39,100.2,"крупи манні","groceries.png"
"пластівці вівсяні","2021-10-01",34.58,"Q1",0.5,"бакалея",100.96,125,"пластівці вівсяні","groceries.png"
"пшоно","2021-10-01",19.955,"Q1",1,"бакалея",97.8,102.3,"пшоно","groceries.png"
"квасоля","2021-10-01",90,"Q1",0.2,"бакалея",101.8,99.81,"квасоля","groceries.png"
"крупи ячні","2021-10-01",17.818125,"Q1",0.8,"бакалея",104.6,97.4,"крупи ячні","groceries.png"
"макарони","2021-10-01",48.275,"Q1",0.5,"бакалея",100,88,"макарони","groceries.png"
"борошно пшеничне","2021-10-01",15.4444444444444,"Q1",1,"бакалея",90.3,100,"борошно пшеничне","groceries.png"
"цукор","2021-10-01",27.975,"Q1",0.005,"бакалея",102.8,99.911,"цукор","groceries.png"
"ром","2021-10-01",402.74,"Q1",0.7,"алкоголь",100.013,115,"ром","alcohol.png"
"супи","2021-10-01",198.5,"Q1",0.05,"бакалея",96,99.35,"супи","groceries.png"
"пиво","2021-10-01",37.45,"Q1",0.5,"алкоголь",88,99.18,"пиво","alcohol.png"
"горілка","2021-10-01",180,"Q1",0.5,"алкоголь",97.7,97.7,"горілка","alcohol.png"
"вино червоне сухе","2021-10-01",146.666666666667,"Q1",0.75,"алкоголь",91.7,103.8,"вино червоне сухе","alcohol.png"
"вино біле сухе","2021-10-01",152.2,"Q1",0.75,"алкоголь",99.3,104.2,"вино біле сухе","alcohol.png"
"віскі","2021-10-01",570,"Q1",0.7,"алкоголь",112,107.8,"віскі","alcohol.png"
"коньяк","2021-10-01",303.82,"Q1",0.5,"алкоголь",99.86,99.957,"коньяк","alcohol.png"
"майонез","2021-10-01",75,"Q1",0.3,"соуси та спеції",104.7,100.26,"майонез","species.png"
"паста томатна","2021-10-01",65.0942028985507,"Q1",0.07,"соуси та спеції",118,114,"паста томатна","species.png"
"кетчуп томатний","2021-10-01",46.325,"Q1",0.25,"соуси та спеції",103.5,100.71,"кетчуп томатний","species.png"
"олія соняшникова","2021-10-01",67.764705882353,"Q1",0.85,"олія",107.6,99.1,"олія соняшникова","oil.png"
"олія оливкова","2021-10-01",340.55,"Q1",0.5,"олія",103.8,103.6,"олія оливкова","oil.png"
"консерви рибні в олії","2021-10-01",232.608695652174,"Q1",0.24,"риба та морепродукти",108.4,101.7,"консерви рибні в олії","fish.png"
"кукурудза консервована","2021-10-01",87.625,"Q1",0.34,"консервовані овочі і гриби",117,103.9,"кукурудза консервована","conservation.png"
"горошок консервований","2021-10-01",66.0975609756098,"Q1",0.4,"консервовані овочі і гриби",112,102.8,"горошок консервований","conservation.png"
"гриби консервовані","2021-10-01",109.68152866242,"Q1",0.58,"консервовані овочі і гриби",94.9,97.7,"гриби консервовані","conservation.png"
"карамель","2021-10-01",71.335,"Q1",1,"солодощі",95,101.5,"карамель","sweets.png"
"зефір","2021-10-01",113.69,"Q1",1,"солодощі",107,107,"зефір","sweets.png"
