"","name","month","value","measure","mode","inflation","category"
"1963","вино червоне сухе",2022-01-01,238.666666666667,"median",0.75,1.8,"алкоголь"
"1964","вино біле сухе",2022-01-01,230.893333333333,"median",0.75,0.16,"алкоголь"
"1965","сіль",2022-01-01,56.52,"median",0.5,0,"соуси та спеції"
"1966","мед",2022-01-01,199.6,"median",0.25,-0.033,"солодощі"
"1967","крупи гречані",2022-01-01,73.75,"median",1,0,"бакалея"
"1968","рис",2022-01-01,86.93,"median",1,0.38,"бакалея"
"1969","пластівці вівсяні",2022-01-01,50.885,"median",0.5,6.9,"бакалея"
"1970","крупи манні",2022-01-01,25,"median",1,10,"бакалея"
"1971","пшоно",2022-01-01,28.615,"median",1,0,"бакалея"
"1972","квасоля",2022-01-01,90.35,"median",0.2,0,"бакалея"
"1973","крупи ячні",2022-01-01,20.4125,"median",0.8,1.4,"бакалея"
"1974","макарони",2022-01-01,66.4,"median",0.5,2.2,"бакалея"
"1975","борошно пшеничне",2022-01-01,21.675,"median",1,4.1,"бакалея"
"1976","цукор",2022-01-01,40.8958333333333,"median",0.005,4.5,"бакалея"
"1977","ром",2022-01-01,570,"median",0.7,11,"алкоголь"
"1978","коньяк",2022-01-01,378,"median",0.5,2.2,"алкоголь"
"1979","супи",2022-01-01,305.555555555556,"median",0.05,-12,"бакалея"
"1980","віскі",2022-01-01,813.142857142857,"median",0.7,1.9,"алкоголь"
"1981","шампанське",2022-01-01,1332,"median",0.75,360,"алкоголь"
"1982","майонез",2022-01-01,90.1008658008658,"median",0.3,0.93,"соуси та спеції"
"1983","паста томатна",2022-01-01,72.6530612244898,"median",0.07,0,"соуси та спеції"
"1984","кетчуп томатний",2022-01-01,58.8888888888889,"median",0.25,3.8,"соуси та спеції"
"1985","олія соняшникова",2022-01-01,69.5,"median",0.85,0.3,"олія"
"1986","олія оливкова",2022-01-01,416.8,"median",0.5,0,"олія"
"1987","консерви рибні в олії",2022-01-01,281.739130434783,"median",0.24,-1.8,"риба та морепродукти"
"1988","горошок консервований",2022-01-01,72.25,"median",0.4,0.48,"консервовані овочі і гриби"
"1989","кукурудза консервована",2022-01-01,90.8823529411765,"median",0.34,0,"консервовані овочі і гриби"
"1990","гриби консервовані",2022-01-01,117.534246575342,"median",0.58,-19,"консервовані овочі і гриби"
"1991","цукерки шоколадні",2022-01-01,470.25,"median",0.2,-1.2,"солодощі"
"1992","карамель",2022-01-01,114.1,"median",1,8.9,"солодощі"
"1993","зефір",2022-01-01,143.75,"median",1,13,"солодощі"
"1994","печиво здобне",2022-01-01,127.647058823529,"median",0.3,9.4,"солодощі"
"1995","вафлі",2022-01-01,133.021885521886,"median",1,-6.7,"солодощі"
"1996","печиво затяжне",2022-01-01,85.989898989899,"median",0.11,0,"солодощі"
"1997","сік апельсиновий",2022-01-01,53.3333333333333,"median",1,-34,"безалкогольні напої"
"1998","сік яблучний",2022-01-01,32.9,"median",1,-7,"безалкогольні напої"
"1999","кава розчинна",2022-01-01,1210.5,"median",0.1,-0.39,"кава і чай"
"2000","кава мелена",2022-01-01,401.933333333333,"median",0.25,4.9,"кава і чай"
"2001","чай у пакетиках",2022-01-01,698,"median",0.05,0,"кава і чай"
"2002","солодка вода",2022-01-01,23.6,"median",0.5,NA,"безалкогольні напої"
"2003","горілка",2022-01-01,210.6,"median",0.5,-1.1,"алкоголь"
"2004","сигарети з фільтром медіум класу",2022-01-01,63.5,"median",1,2,"сигарети"
"2005","сигарети з фільтром преміум класу",2022-01-01,65,"median",1,0.78,"сигарети"
"2006","батон",2022-01-01,45.5,"Q1",0.4,-2,"хліб"
"2007","хліб цільнозерновий",2022-01-01,59.125,"Q1",0.3,1.1,"хліб"
"2008","хліб житньо-пшеничний",2022-01-01,48.2,"Q1",0.4,-1.2,"хліб"
"2009","хліб пшеничний",2022-01-01,40.15,"Q1",0.6,8,"хліб"
"2010","торти",2022-01-01,185,"Q1",0.85,2.9,"солодощі"
"2011","банани",2022-01-01,29.7,"Q1",1,3.5,"фрукти"
"2012","мандарини",2022-01-01,39.9,"Q1",1,3.6,"фрукти"
"2013","апельсини",2022-01-01,41.9,"Q1",1,-2.3,"фрукти"
"2014","ківі",2022-01-01,42.425,"Q1",1,6.3,"фрукти"
"2015","лимони",2022-01-01,29.9,"Q1",1,0,"фрукти"
"2016","яблука",2022-01-01,14.2,"Q1",1,2.2,"фрукти"
"2017","виноград",2022-01-01,49.2,"Q1",1,-0.61,"фрукти"
"2018","ягоди",2022-01-01,163.175,"Q1",0.25,28,"фрукти"
"2019","кавуни",2022-01-01,8.9,"Q1",1,0,"фрукти"
"2020","цибуля ріпчаста",2022-01-01,20.15,"Q1",1,13,"овочі"
"2021","морква",2022-01-01,16.7,"Q1",1,4.4,"овочі"
"2022","картопля",2022-01-01,13.03,"Q1",1,0.5,"овочі"
"2023","буряк",2022-01-01,14.9,"Q1",1,26,"овочі"
"2024","капуста білокачанна",2022-01-01,16.525,"Q1",1,53,"овочі"
"2025","кабачки",2022-01-01,57,"Q1",1,16,"овочі"
"2026","часник",2022-01-01,35.65,"Q1",1,-45,"овочі"
"2027","помідори",2022-01-01,141.6,"Q1",0.25,2.9,"овочі"
"2028","огірки",2022-01-01,85.85,"Q1",1,79,"овочі"
"2029","баклажани",2022-01-01,49.6,"Q1",1,0.2,"овочі"
"2030","перець солодкий",2022-01-01,56.4,"Q1",1,62,"овочі"
"2031","гриби",2022-01-01,76.9326923076923,"Q1",0.25,6.9,"овочі"
"2032","салати",2022-01-01,144.5,"Q1",1,3.2,"овочі"
"2033","сухофрукти",2022-01-01,163.75,"Q1",0.2,-3.6,"сухофрукти"
"2034","цукати",2022-01-01,288.206666666667,"Q1",0.15,8.7,"солодощі"
"2035","сири плавлені",2022-01-01,197.666666666667,"Q1",0.09,0.85,"молочна продукція та яйця"
"2036","сири розсольні",2022-01-01,201.2,"Q1",1,-2,"молочна продукція та яйця"
"2037","крем-сир",2022-01-01,256.361538461538,"Q1",0.125,-1.3,"молочна продукція та яйця"
"2038","молоко пастеризоване жирністю до 2,6% включно",2022-01-01,31,"Q1",0.9,-4.1,"молочна продукція та яйця"
"2039","молоко з підвищеним вмістом жиру",2022-01-01,34.3055555555556,"Q1",0.95,1.3,"молочна продукція та яйця"
"2040","сири м’які нежирні",2022-01-01,136.133333333333,"Q1",0.2,1.2,"молочна продукція та яйця"
"2041","сири м’які жирні",2022-01-01,145.925,"Q1",0.2,1.2,"молочна продукція та яйця"
"2042","сирки та сиркова маса",2022-01-01,142,"Q1",0.2,5.2,"молочна продукція та яйця"
"2043","сметана жирністю до 15% включно",2022-01-01,78.3703007518797,"Q1",0.35,-1.7,"молочна продукція та яйця"
"2044","сметана з підвищеним вмістом жиру",2022-01-01,94.2941176470588,"Q1",0.35,0.31,"молочна продукція та яйця"
"2045","йогурт",2022-01-01,61.0480943738657,"Q1",0.115,-2.5,"молочна продукція та яйця"
"2046","морозиво",2022-01-01,189.892857142857,"Q1",0.07,10,"солодощі"
"2047","кефір 2.5%",2022-01-01,34.3529411764706,"Q1",0.9,0.19,"молочна продукція та яйця"
"2048","масло вершкове 82%",2022-01-01,288.75,"Q1",0.2,4.2,"молочна продукція та яйця"
"2049","масло вершкове 73%",2022-01-01,238.5,"Q1",0.2,-0.21,"молочна продукція та яйця"
"2050","маргарин",2022-01-01,83.4,"Q1",0.25,0.24,"молочна продукція та яйця"
"2051","яйця",2022-01-01,39.6,"Q1",1,6,"молочна продукція та яйця"
"2052","філе куряче",2022-01-01,138.65,"Q1",1,6.7,"м’ясо"
"2053","свинина",2022-01-01,128.95,"Q1",1,-0.73,"м’ясо"
"2054","вирізка свиняча",2022-01-01,175.95,"Q1",1,1.7,"м’ясо"
"2055","свинина фарш",2022-01-01,107.95,"Q1",1,2.9,"м’ясо"
"2056","свинина ребра",2022-01-01,120.45,"Q1",1,6.6,"м’ясо"
"2057","субпродукти свинячі",2022-01-01,37.9225,"Q1",1,0.22,"м’ясо"
"2058","яловичина",2022-01-01,234.45,"Q1",1,0.64,"м’ясо"
"2059","яловичина фарш",2022-01-01,158.8375,"Q1",1,-1.1,"м’ясо"
"2060","субпродукти яловичні",2022-01-01,40.95,"Q1",1,14,"м’ясо"
"2061","свинина гуляш",2022-01-01,112.95,"Q1",1,6.6,"м’ясо"
"2062","сало",2022-01-01,128.4,"Q1",1,10,"м’ясо"
"2063","яловичина ребра",2022-01-01,136.95,"Q1",1,0,"м’ясо"
"2064","вирізка яловича",2022-01-01,495.91,"Q1",1,16,"м’ясо"
"2065","риба червона",2022-01-01,391.725,"Q1",1,3.4,"риба та морепродукти"
"2066","риба річна",2022-01-01,88.175,"Q1",1,-8.1,"риба та морепродукти"
"2067","сосиски, сардельки вищого ґатунку",2022-01-01,182.748226950355,"Q1",1,-0.34,"ковбасні вироби"
"2068","ковбаси сирокопчені в/ґ",2022-01-01,391.875,"Q1",1,-0.56,"ковбасні вироби"
"2069","ковбаси варено-копчені в/ґ",2022-01-01,242.9,"Q1",1,11,"ковбасні вироби"
"2070","сосиски, сардельки першого ґатунку",2022-01-01,109.936538461538,"Q1",1,-1.6,"ковбасні вироби"
"2071","ковбаси варені вищого ґатунку",2022-01-01,165.813953488372,"Q1",1,3.2,"ковбасні вироби"
"2072","ковбаси варені першого ґатунку",2022-01-01,103.1,"Q1",1,-5.2,"ковбасні вироби"
"2073","пиво",2022-01-01,42.4,"Q1",0.5,-2.8,"алкоголь"
"2074","вироби з м’яса делікатесні",2022-01-01,258.916666666667,"Q1",1,0.75,"ковбасні вироби"
"2075","оселедці",2022-01-01,159.5,"Q1",0.18,6.7,"риба та морепродукти"
"2076","скумбрія копчена",2022-01-01,199.9,"Q1",1,-3.8,"риба та морепродукти"
"2077","ікра червона",2022-01-01,1498.75,"Q1",0.1,0.24,"риба та морепродукти"
"2078","морепродукти",2022-01-01,182,"Q1",0.2,-1.2,"риба та морепродукти"
"2079","вино червоне сухе",2022-01-01,162.76,"Q1",0.75,1.2,"алкоголь"
"2080","вино біле сухе",2022-01-01,158.666666666667,"Q1",0.75,0.93,"алкоголь"
"2081","сіль",2022-01-01,27.26,"Q1",0.5,3.3,"соуси та спеції"
"2082","мед",2022-01-01,171.6,"Q1",0.25,0,"солодощі"
"2083","крупи гречані",2022-01-01,58.4905660377359,"Q1",1,7.8,"бакалея"
